,game_id,date,aw_team,hm_team,hm_is_b2b,aw_is_b2b,home_total_goals,away_total_goals,home_total_shots,away_total_shots,hm_wins,away_xG,home_xG
2079,2019020960.0,2020-02-23,WPG,BUF,1,1,2,1,25,26,1,2.5145999999999997,2.0134
2080,2019020961.0,2020-02-23,CHI,DAL,0,0,2,1,33,32,1,1.8372000000000002,2.1206
2081,2019020962.0,2020-02-23,SJS,NYI,0,1,4,1,26,30,1,1.8416000000000001,2.0276
2082,2019020963.0,2020-02-23,CGY,DET,0,0,2,4,29,31,0,1.9308,2.5146
2083,2019020964.0,2020-02-23,STL,MIN,0,0,1,4,33,26,0,1.8306,2.206
2084,2019020965.0,2020-02-23,VGK,ANA,0,1,5,6,30,28,0,3.7504,2.4336
2085,2019020966.0,2020-02-23,EDM,LAK,1,0,2,4,23,31,0,3.3298,2.2696
2086,2019020967.0,2020-02-24,OTT,CBJ,0,0,4,3,45,33,1,2.2776,2.997
2087,2019020968.0,2020-02-25,CGY,BOS,0,0,2,5,28,31,0,3.1476,1.5786
2088,2019020969.0,2020-02-25,VAN,MTL,0,0,3,4,40,34,0,1.493,1.9969999999999999
2089,2019020970.0,2020-02-25,TOR,TBL,0,0,3,4,29,23,0,1.4852,2.2162
2090,2019020971.0,2020-02-25,NYR,NYI,0,0,3,4,45,28,0,1.8544,3.5060000000000002
2091,2019020972.0,2020-02-25,SJS,PHI,0,0,4,2,27,28,1,2.7638,2.2359999999999998
2092,2019020973.0,2020-02-25,WPG,WSH,0,0,4,3,37,33,1,2.188,2.5172
2093,2019020974.0,2020-02-25,DAL,CAR,0,0,1,4,41,16,0,1.7191999999999998,2.6164
2094,2019020975.0,2020-02-25,NJD,DET,0,0,1,4,28,31,0,4.3616,1.6436
2095,2019020976.0,2020-02-25,CHI,STL,0,0,6,5,37,30,1,3.0342000000000002,4.4424
2096,2019020977.0,2020-02-25,OTT,NSH,0,1,3,2,33,35,1,2.9408,2.423
2097,2019020978.0,2020-02-25,CBJ,MIN,0,1,5,4,40,28,1,2.5006,4.6556
2098,2019020979.0,2020-02-25,FLA,ARI,0,0,1,2,38,26,0,1.7094,3.335
2099,2019020980.0,2020-02-25,EDM,ANA,0,0,4,3,21,32,1,2.8169999999999997,1.3034
2100,2019020981.0,2020-02-26,BUF,COL,0,0,3,2,34,33,1,2.5314,3.6246
2101,2019020982.0,2020-02-26,EDM,VGK,0,1,3,0,33,29,1,2.1326,3.9984
2102,2019020983.0,2020-02-26,PIT,LAK,0,0,2,1,22,36,1,3.0958,1.2796
2103,2019020984.0,2020-02-27,DAL,BOS,0,0,4,3,28,34,1,4.1402,2.0766
2104,2019020985.0,2020-02-27,NYR,MTL,0,0,2,5,34,35,0,3.3446,3.1814
2105,2019020986.0,2020-02-27,CHI,TBL,0,0,2,5,38,27,0,2.5032,2.8862
2106,2019020987.0,2020-02-27,TOR,FLA,0,0,3,5,27,29,0,3.4304,1.5826
2107,2019020988.0,2020-02-27,VAN,OTT,0,0,5,2,25,34,1,2.8244000000000002,2.0552
2108,2019020989.0,2020-02-27,MIN,DET,0,0,1,7,26,26,0,3.2394,1.2924
2109,2019020990.0,2020-02-27,NYI,STL,0,0,3,2,32,17,1,1.954,1.8626
2110,2019020991.0,2020-02-27,CGY,NSH,0,0,4,3,38,39,1,5.5418,4.4788
2111,2019020992.0,2020-02-27,WSH,WPG,0,0,3,0,32,34,1,2.4473000000000003,1.7648
2112,2019020993.0,2020-02-27,NJD,SJS,0,0,3,2,30,23,1,2.9724000000000004,3.2682
2113,2019020994.0,2020-02-28,NYR,PHI,0,1,5,2,40,28,1,3.8007999999999997,3.7952
2114,2019020995.0,2020-02-28,MIN,CBJ,0,1,0,5,24,26,0,2.2712,1.0936000000000001
2115,2019020996.0,2020-02-28,COL,CAR,0,0,2,3,47,32,0,2.4718,3.775
2116,2019020997.0,2020-02-28,BUF,VGK,0,0,4,2,28,34,1,2.379,1.9106
2117,2019020998.0,2020-02-28,PIT,ANA,0,0,3,2,21,30,1,1.109,2.7622999999999998
2118,2019020999.0,2020-02-29,BOS,NYI,0,0,0,4,25,30,0,2.7252,1.4596
2119,2019021000.0,2020-02-29,CGY,TBL,0,0,4,3,33,21,1,1.5682,3.3964
2120,2019021001.0,2020-02-29,NJD,LAK,0,0,2,1,38,33,1,3.0188,2.1278
2121,2019021002.0,2020-02-29,CHI,FLA,0,0,2,3,40,29,0,1.884,3.7368
2122,2019021003.0,2020-02-29,VAN,TOR,0,0,4,2,30,27,1,1.3284,1.79
2123,2019021004.0,2020-02-29,CAR,MTL,0,1,4,3,39,30,1,2.1626,3.1172
2124,2019021005.0,2020-02-29,DET,OTT,0,0,4,3,39,28,1,1.8432,2.8878
2125,2019021006.0,2020-02-29,DAL,STL,0,0,4,3,29,31,1,2.1892,2.1431999999999998
2126,2019021007.0,2020-02-29,COL,NSH,0,1,2,3,32,31,0,2.3718,2.8032
2127,2019021008.0,2020-02-29,BUF,ARI,0,1,5,2,31,27,1,1.7394,2.9914
2128,2019021009.0,2020-02-29,WPG,EDM,0,0,3,2,22,41,1,4.372,3.5892
2129,2019021010.0,2020-02-29,PIT,SJS,0,1,5,0,32,30,1,1.3446,3.0948
2130,2019021011.0,2020-03-01,PHI,NYR,0,0,3,5,26,26,0,4.261,3.5402
2131,2019021012.0,2020-03-01,CGY,FLA,1,1,0,3,38,28,0,2.1934,2.8686
2132,2019021013.0,2020-03-01,VAN,CBJ,0,1,5,3,35,39,1,3.439,1.9844
2133,2019021014.0,2020-03-01,WSH,MIN,0,0,3,4,40,30,0,1.8506,2.278
2134,2019021015.0,2020-03-01,NJD,ANA,0,1,0,3,34,34,0,3.1258,2.9168
2135,2019021016.0,2020-03-01,LAK,VGK,0,1,1,4,43,17,0,1.841,3.9452000000000003
2136,2019021017.0,2020-03-02,COL,DET,0,0,1,2,18,27,0,1.821,1.5432
2137,2019021018.0,2020-03-02,EDM,NSH,0,0,3,8,30,35,0,2.3336,2.9457999999999998
2138,2019021019.0,2020-03-03,BOS,TBL,0,0,1,2,21,35,0,1.9742,1.9194
2139,2019021020.0,2020-03-03,MTL,NYI,0,0,2,6,22,27,0,2.3066,2.0442
2140,2019021021.0,2020-03-03,STL,NYR,0,0,1,3,26,22,0,1.9682,1.916
2141,2019021022.0,2020-03-03,OTT,PIT,0,0,7,3,35,26,1,1.5662,3.739
2142,2019021023.0,2020-03-03,NSH,MIN,0,1,3,1,33,38,1,2.913,2.698
2143,2019021024.0,2020-03-03,BUF,WPG,0,0,3,1,35,26,1,1.491,2.4638
2144,2019021025.0,2020-03-03,ANA,CHI,0,0,6,2,40,39,1,3.3064,5.397
2145,2019021026.0,2020-03-03,EDM,DAL,0,1,1,2,43,27,0,0.9518,3.5078
2146,2019021027.0,2020-03-03,NJD,VGK,0,0,3,0,32,27,1,1.3114000000000001,3.3744
2147,2019021028.0,2020-03-03,TOR,SJS,0,0,5,2,38,27,1,2.571,2.746
2148,2019021029.0,2020-03-04,PHI,WSH,0,0,2,5,27,29,0,4.2,2.1354
2149,2019021030.0,2020-03-04,CBJ,CGY,0,0,3,2,37,22,1,0.9772,2.3742
2150,2019021031.0,2020-03-04,ANA,COL,0,1,3,4,35,30,0,1.0504,1.9552
2151,2019021032.0,2020-03-04,ARI,VAN,0,0,2,4,38,40,0,2.59,2.9098
2152,2019021033.0,2020-03-05,PIT,BUF,0,0,2,4,30,32,0,3.3478,2.4318
2153,2019021034.0,2020-03-05,MTL,TBL,0,0,4,0,23,32,1,1.706,1.8326
2154,2019021035.0,2020-03-05,BOS,FLA,0,0,1,2,33,28,0,1.155,1.3116
2155,2019021036.0,2020-03-05,WSH,NYR,0,1,6,5,39,34,1,2.2556,2.5936
2156,2019021037.0,2020-03-05,CAR,PHI,1,0,4,1,32,29,1,1.287,3.1656
2157,2019021038.0,2020-03-05,NYI,OTT,0,0,4,3,29,40,1,3.1104,1.6112
2158,2019021039.0,2020-03-05,DAL,NSH,0,0,2,0,32,33,1,1.8916,1.422
2159,2019021040.0,2020-03-05,EDM,CHI,0,0,4,3,31,24,1,2.5412,3.4682
2160,2019021041.0,2020-03-05,TOR,LAK,0,0,1,0,30,36,1,2.833,1.4286
2161,2019021042.0,2020-03-05,MIN,SJS,0,0,2,3,42,27,0,2.1538,2.6390000000000002
2162,2019021043.0,2020-03-06,STL,NJD,0,0,4,2,32,33,1,1.9156,3.9242
2163,2019021044.0,2020-03-06,CHI,DET,0,1,2,1,25,33,1,2.73,1.6400000000000001
2164,2019021045.0,2020-03-06,VGK,WPG,0,0,4,0,24,29,1,2.2884,3.1428
2165,2019021046.0,2020-03-06,ARI,CGY,0,0,3,2,34,34,1,2.4108,2.987
2166,2019021047.0,2020-03-06,COL,VAN,0,0,6,3,25,32,1,2.3222,1.6126
2167,2019021048.0,2020-03-06,TOR,ANA,0,1,2,1,28,31,1,2.0984,2.052
2168,2019021049.0,2020-03-07,CAR,NYI,0,0,2,3,26,28,0,2.231,2.0846
2169,2019021050.0,2020-03-07,WSH,PIT,0,0,2,5,28,28,0,3.2332,3.7992
2170,2019021051.0,2020-03-07,NSH,DAL,0,0,0,1,37,23,0,0.9346,1.8484
2171,2019021052.0,2020-03-07,MIN,LAK,0,0,7,3,35,28,1,1.9796,2.896
2172,2019021053.0,2020-03-07,TBL,BOS,0,0,3,5,38,25,0,1.6208,2.5502000000000002
2173,2019021054.0,2020-03-07,MTL,FLA,0,0,4,1,32,34,1,2.462,1.9087999999999998
2174,2019021055.0,2020-03-07,NJD,NYR,0,1,4,6,35,29,0,2.9934,1.9796
2175,2019021056.0,2020-03-07,BUF,PHI,0,0,3,1,24,39,1,3.5176,2.6142
2176,2019021057.0,2020-03-07,OTT,SJS,0,0,1,2,32,38,0,2.1512000000000002,3.1746
2177,2019021058.0,2020-03-07,CBJ,EDM,0,0,4,1,24,46,1,4.6346,1.9083999999999999
2178,2019021059.0,2020-03-08,CAR,PIT,1,1,2,6,30,36,0,3.3474,2.14
2179,2019021060.0,2020-03-08,TBL,DET,0,1,5,4,28,37,1,3.7014,2.227
2180,2019021061.0,2020-03-08,STL,CHI,0,0,0,2,29,26,0,2.6606,2.6506
2181,2019021062.0,2020-03-08,VGK,CGY,0,0,3,5,22,32,0,2.3852,1.6766
2182,2019021063.0,2020-03-08,MIN,ANA,0,1,4,5,26,30,0,2.5882,2.049
2183,2019021064.0,2020-03-08,CBJ,VAN,0,1,1,2,27,22,0,1.9904,1.2622
2184,2019021065.0,2020-03-08,COL,SJS,1,0,3,4,25,24,0,2.914,2.9326
2185,2019021066.0,2020-03-09,WSH,BUF,0,0,3,2,26,35,1,2.5754,1.8244
2186,2019021067.0,2020-03-09,ARI,WPG,0,0,4,2,34,38,1,2.6694,3.0462000000000002
2187,2019021068.0,2020-03-09,VGK,EDM,0,1,2,3,24,48,0,3.814,0.8186
2188,2019021069.0,2020-03-09,COL,LAK,0,1,3,1,35,22,1,2.3232,2.9946
2189,2019021070.0,2020-03-10,TBL,TOR,0,0,2,1,36,33,1,3.3618,3.2394
2190,2019021071.0,2020-03-10,NSH,MTL,0,0,2,4,34,36,0,3.0026,3.0594
2191,2019021072.0,2020-03-10,PIT,NJD,0,0,2,5,22,33,0,2.5061999999999998,1.909
2192,2019021073.0,2020-03-10,BOS,PHI,0,0,0,2,36,29,0,2.3274,2.1898
2193,2019021074.0,2020-03-10,CAR,DET,0,0,2,5,25,36,0,3.6674,2.1526
2194,2019021075.0,2020-03-09,FLA,STL,1,0,1,2,27,34,0,2.677,1.3822
2195,2019021076.0,2020-03-10,NYR,DAL,0,0,2,4,33,27,0,2.2556,2.539
2196,2019021077.0,2020-03-10,NYI,VAN,0,0,5,4,34,49,1,3.2923999999999998,3.0904
2197,2019021078.0,2020-03-10,OTT,ANA,0,0,5,2,15,42,1,4.4068,1.5592
2198,2019021079.0,2020-03-11,SJS,CHI,0,0,6,2,45,36,1,2.1602,3.622
2199,2019021080.0,2020-03-11,WPG,EDM,0,0,2,4,38,25,0,2.0644,3.2836
2200,2019021081.0,2020-03-11,NYR,COL,0,1,3,2,28,32,1,3.9534000000000002,1.8135999999999999
2201,2019021082.0,2020-03-11,OTT,LAK,0,1,3,2,39,26,1,1.6474,3.3096
2202,2020020001.0,2021-01-13,PIT,PHI,0,0,6,3,27,34,1,2.4994,2.6686
2203,2020020002.0,2021-01-13,CHI,TBL,0,0,5,1,33,23,1,1.5594000000000001,2.9744
2204,2020020003.0,2021-01-13,MTL,TOR,0,0,5,4,34,32,1,2.3008,3.519
2205,2020020004.0,2021-01-13,VAN,EDM,0,0,3,5,31,35,0,2.6188,3.3836
2206,2020020005.0,2021-01-13,STL,COL,0,0,1,4,27,32,0,2.4918,1.6402
2207,2020020006.0,2021-01-14,WSH,BUF,0,0,4,6,26,28,0,2.3136,3.1614
2208,2020020007.0,2021-01-14,BOS,NJD,0,0,2,3,22,37,0,3.0862,1.875
2209,2020020008.0,2021-01-14,NYI,NYR,0,0,0,4,24,33,0,3.4192,1.0632000000000001
2210,2020020009.0,2021-02-22,DAL,FLA,0,0,3,1,52,25,1,1.742,3.84
2211,2020020010.0,2021-01-14,CAR,DET,0,0,0,3,14,43,0,3.5782000000000003,1.0936000000000001
2212,2020020011.0,2021-01-14,CBJ,NSH,0,0,3,1,35,30,1,2.27,3.3005999999999998
2213,2020020012.0,2021-01-14,CGY,WPG,0,0,4,3,34,26,1,1.4438,3.0836
2214,2020020013.0,2021-01-14,VAN,EDM,1,1,5,2,46,40,1,3.0216,4.0904
2215,2020020014.0,2021-01-14,SJS,ARI,0,0,3,4,37,35,0,2.2672,2.9254000000000002
2216,2020020015.0,2021-01-14,ANA,VGK,0,0,5,2,29,22,1,2.0126,3.1576
2217,2020020016.0,2021-01-14,MIN,LAK,0,0,3,4,34,27,0,3.1174,1.1480000000000001
2218,2020020017.0,2021-01-15,WSH,BUF,1,1,1,2,31,21,0,0.8232,2.3276
2219,2020020018.0,2021-01-15,PIT,PHI,0,0,5,2,20,33,1,3.0042,2.6194
2220,2020020019.0,2021-01-15,CHI,TBL,0,0,5,2,37,37,1,2.0586,3.0406
2221,2020020020.0,2021-05-03,DAL,FLA,0,0,5,4,43,29,1,2.662,2.3798
2222,2020020021.0,2021-01-15,TOR,OTT,0,0,5,3,24,23,1,1.6336,3.0006
2223,2020020022.0,2021-01-15,STL,COL,0,0,8,0,38,21,1,0.7562,3.8886
2224,2020020023.0,2021-01-16,BOS,NJD,0,0,2,1,31,28,1,0.9294,1.3418
2225,2020020024.0,2021-01-16,NYI,NYR,0,0,5,0,32,23,1,1.9788000000000001,2.6538
2226,2020020025.0,2021-01-16,CAR,DET,0,0,4,2,21,31,1,2.6892,1.9784
2227,2020020026.0,2021-01-16,CBJ,NSH,0,0,5,2,33,44,1,4.0914,2.1286
2228,2020020027.0,2021-01-16,TOR,OTT,1,1,2,3,19,40,0,1.4356,2.0664
2229,2020020028.0,2021-01-16,VAN,CGY,0,0,3,0,35,32,1,1.835,3.403
2230,2020020029.0,2021-01-16,MTL,EDM,0,0,1,5,35,36,0,2.1756,3.146
2231,2020020030.0,2021-01-16,SJS,ARI,0,0,5,3,26,34,1,2.0166,1.9344
2232,2020020031.0,2021-01-16,ANA,VGK,0,0,2,1,33,22,1,1.6425999999999998,2.1468
2233,2020020032.0,2021-01-16,MIN,LAK,0,0,3,4,33,44,0,2.6092,2.7384
2234,2020020033.0,2021-05-05,DAL,TBL,0,0,6,2,20,22,1,2.5836,1.5344
2235,2020020034.0,2021-01-17,CHI,FLA,0,0,5,2,36,30,1,0.98,0.289
2236,2020020035.0,2021-01-17,WSH,PIT,0,0,4,3,27,23,1,2.2512,3.3454
2237,2020020036.0,2021-01-18,BOS,NYI,0,0,1,0,17,27,1,1.8556,1.4656
2238,2020020037.0,2021-01-18,BUF,PHI,0,0,1,6,22,37,0,3.328,1.0977999999999999
2239,2020020038.0,2021-01-18,CBJ,DET,0,0,2,3,37,29,0,2.2244,4.126
2240,2020020039.0,2021-01-18,SJS,STL,0,0,5,4,33,26,1,2.3288,2.7314
2241,2020020040.0,2021-01-18,CAR,NSH,0,0,2,4,33,24,0,1.795,2.0788
2242,2020020041.0,2021-01-18,WPG,TOR,0,0,3,1,38,28,1,1.9072,3.5136
2243,2020020042.0,2021-01-18,VAN,CGY,0,0,5,2,32,27,1,3.092,3.1644
2244,2020020043.0,2021-01-18,MTL,EDM,0,0,1,3,26,34,0,3.2439999999999998,1.3204
2245,2020020044.0,2021-01-18,ARI,VGK,0,0,4,2,28,32,1,2.5700000000000003,3.773
2246,2020020045.0,2021-01-18,MIN,ANA,0,0,1,0,27,34,1,2.0464,2.2414
2247,2020020046.0,2021-01-19,NJD,NYR,0,0,3,4,50,28,0,3.1978,4.2314
2248,2020020047.0,2021-01-19,BUF,PHI,1,1,3,0,30,40,1,2.9102,1.6448
2249,2020020048.0,2021-05-07,DAL,TBL,0,0,2,5,27,31,0,3.8462,1.4849999999999999
2250,2020020049.0,2021-01-19,CHI,FLA,0,0,5,4,30,36,1,1.7544,2.3692
2251,2020020050.0,2021-01-19,WSH,PIT,0,0,5,4,30,26,1,3.0636,3.6568
2252,2020020051.0,2021-01-19,CBJ,DET,1,1,3,2,27,24,1,1.2286000000000001,0.9202
2253,2020020052.0,2021-03-02,CAR,NSH,0,1,2,4,38,28,0,2.7506,1.6219999999999999
2254,2020020053.0,2021-01-19,WPG,OTT,0,1,3,4,41,28,0,2.1526,2.4108
2255,2020020054.0,2021-01-19,COL,LAK,0,0,2,3,25,24,0,2.6458,1.5148000000000001
2256,2020020055.0,2021-01-20,SJS,STL,0,0,1,2,23,38,0,2.4548,1.1186
2257,2020020056.0,2021-01-20,EDM,TOR,0,0,1,3,26,22,0,2.2636000000000003,0.7666
2258,2020020057.0,2021-01-20,MTL,VAN,0,0,6,5,28,36,1,3.809,2.1978
2259,2020020058.0,2021-01-20,ARI,VGK,0,0,5,2,29,23,1,3.3164000000000002,2.6562
2260,2020020059.0,2021-01-20,MIN,ANA,0,0,2,3,24,32,0,3.8182,1.9644
2261,2020020060.0,2021-01-21,PHI,BOS,0,0,5,4,43,26,1,2.1835999999999998,5.3496
2262,2020020061.0,2021-01-21,NJD,NYI,0,0,4,1,35,31,1,0.7744,3.609
2263,2020020062.0,2021-02-17,FLA,CAR,0,0,3,4,35,37,0,1.4216,2.0736
2264,2020020063.0,2021-01-21,TBL,CBJ,0,0,2,3,25,37,0,3.1934,1.2574
2265,2020020064.0,2021-01-21,WPG,OTT,0,0,1,4,29,29,0,3.4214,2.3937999999999997
2266,2020020065.0,2021-01-21,MTL,VAN,1,1,3,7,17,42,0,4.9148,1.3694
2267,2020020066.0,2021-01-21,COL,LAK,0,0,4,2,27,26,1,2.9928,1.8872
2268,2020020067.0,2021-01-22,BUF,WSH,0,0,4,3,32,27,1,2.1248,1.4764000000000002
2269,2020020068.0,2021-01-22,NYR,PIT,0,0,4,3,28,34,1,2.6224000000000003,2.8764
2270,2020020069.0,2021-01-22,DET,CHI,0,0,4,1,28,31,1,2.1674,3.4215999999999998
2271,2020020070.0,2021-01-22,EDM,TOR,0,0,4,2,29,32,1,2.519,3.5152
2272,2020020071.0,2021-01-22,SJS,MIN,0,0,4,1,29,29,1,1.8584,1.8778
2273,2020020072.0,2021-01-22,NSH,DAL,0,0,7,0,28,34,1,2.0674,3.3506
2274,2020020073.0,2021-01-22,VGK,ARI,0,0,5,2,26,31,1,2.1216,3.4502
2275,2020020074.0,2021-01-22,COL,ANA,0,1,2,3,38,32,0,2.815,3.2934
2276,2020020075.0,2021-01-23,PHI,BOS,0,0,6,1,26,17,1,0.5682,1.8352
2277,2020020076.0,2021-03-07,FLA,CAR,0,1,4,2,26,23,1,1.9384000000000001,1.7936
2278,2020020077.0,2021-01-23,TBL,CBJ,0,0,5,2,28,32,1,1.7778,2.5848
2279,2020020078.0,2021-01-23,LAK,STL,0,0,4,2,30,23,1,1.8486,2.2934
2280,2020020079.0,2021-01-23,OTT,WPG,0,0,6,3,38,21,1,1.5362,4.7958
2281,2020020080.0,2021-01-23,MTL,VAN,0,0,2,5,25,33,0,3.0626,1.6162
2282,2020020081.0,2021-01-24,NYI,NJD,0,0,2,0,24,28,1,2.0286,2.2918
2283,2020020082.0,2021-01-24,BUF,WSH,0,0,3,4,31,48,0,1.879,2.0244
2284,2020020083.0,2021-01-24,NYR,PIT,0,0,3,2,19,26,1,2.0694,1.5188
2285,2020020084.0,2021-01-24,DET,CHI,0,0,6,2,35,27,1,2.2144,4.1236
2286,2020020085.0,2021-01-24,LAK,STL,1,1,3,6,31,35,0,2.6654,2.5172
2287,2020020086.0,2021-01-24,EDM,WPG,1,0,3,4,38,38,0,4.4196,2.808
2288,2020020087.0,2021-01-24,TOR,CGY,0,0,2,3,33,32,0,2.3858,2.7542
2289,2020020088.0,2021-01-24,SJS,MIN,0,0,3,5,29,36,0,3.0716,2.7856
2290,2020020089.0,2021-01-24,NSH,DAL,0,0,3,2,22,17,1,0.9964000000000001,2.5500000000000003
2291,2020020090.0,2021-01-24,VGK,ARI,0,0,0,1,16,27,0,2.3872,1.8359999999999999
2292,2020020091.0,2021-01-24,COL,ANA,0,0,3,1,15,33,1,2.9448,1.1026
2293,2020020092.0,2021-01-25,OTT,VAN,0,0,7,1,35,36,1,2.7268,3.725
2294,2020020093.0,2021-01-26,PIT,BOS,0,0,3,2,36,30,1,3.6336,2.305
2295,2020020094.0,2021-01-26,NYR,BUF,0,0,3,2,24,30,1,1.9468,2.6824
2296,2020020095.0,2021-01-26,PHI,NJD,0,0,3,5,26,31,0,4.302,3.5314
2297,2020020096.0,2021-01-26,NYI,WSH,0,0,3,2,37,34,1,1.4312,2.613
2298,2020020097.0,2021-02-22,TBL,CAR,0,0,2,4,36,32,0,2.1598,2.9476
2299,2020020098.0,2021-01-26,FLA,CBJ,0,0,3,4,22,31,0,2.1916,1.2736
2300,2020020099.0,2021-01-26,CHI,NSH,0,0,3,2,39,20,1,2.2334,1.8004
2301,2020020100.0,2021-01-26,EDM,WPG,0,0,6,4,33,26,1,1.4994,3.7546
2302,2020020101.0,2021-01-26,TOR,CGY,0,0,3,4,26,21,0,1.5314,2.7664
2303,2020020102.0,2021-01-26,LAK,MIN,0,0,1,2,33,21,0,1.7812000000000001,3.0884
2304,2020020103.0,2021-01-26,DET,DAL,0,0,2,1,22,21,1,2.0814,2.172
2305,2020020104.0,2021-01-26,SJS,COL,0,0,7,3,42,30,1,2.6446,4.9802
2306,2020020105.0,2021-01-26,ANA,ARI,0,0,0,1,31,24,0,2.1462,2.3188
2307,2020020106.0,2021-01-26,STL,VGK,0,0,4,5,46,25,0,1.9084,2.8684
2308,2020020107.0,2021-01-27,CHI,NSH,1,1,2,1,42,30,1,3.9166,2.8806
2309,2020020108.0,2021-01-27,OTT,VAN,0,0,5,1,35,43,1,4.1996,4.1494
2310,2020020109.0,2021-01-28,PIT,BOS,0,0,4,1,20,17,1,0.1506,1.9082000000000001
2311,2020020110.0,2021-01-28,NYR,BUF,0,0,2,3,25,39,0,2.856,1.8374
2312,2020020111.0,2021-01-28,PHI,NJD,0,0,1,3,34,17,0,2.0102,2.1326
2313,2020020112.0,2021-01-28,NYI,WSH,0,0,6,3,23,30,1,2.2908,2.2864
2314,2020020113.0,2021-01-28,TBL,CAR,0,0,1,0,35,32,1,1.8246,2.5976
2315,2020020114.0,2021-01-28,FLA,CBJ,0,0,3,2,31,35,1,2.0718,2.0172
2316,2020020115.0,2021-01-28,CGY,MTL,0,0,4,2,21,25,1,1.7166,2.397
2317,2020020116.0,2021-01-28,TOR,EDM,0,0,3,4,29,27,0,3.3166,2.9654
2318,2020020117.0,2021-01-28,OTT,VAN,1,1,4,1,25,37,1,2.1442,1.9216
2319,2020020118.0,2021-01-28,LAK,MIN,0,0,5,3,28,35,1,2.662,2.6066
2320,2020020119.0,2021-01-28,DET,DAL,0,0,7,3,29,23,1,1.8308,2.7696
2321,2020020120.0,2021-01-28,SJS,COL,0,0,3,0,38,21,1,0.603,4.5404
2322,2020020121.0,2021-01-28,ANA,ARI,0,0,3,2,34,16,1,1.2564,3.3966
2323,2020020122.0,2021-03-22,STL,VGK,1,0,5,1,35,16,1,0.8792,4.2585999999999995
2324,2020020123.0,2021-01-29,CBJ,CHI,0,1,1,2,32,27,0,1.3968,3.2496
2325,2020020124.0,2021-01-30,NJD,BUF,0,0,4,3,31,34,1,2.8632,1.7124000000000001
2326,2020020125.0,2021-01-30,PIT,NYR,0,0,4,5,34,38,0,4.2764,3.5332
2327,2020020126.0,2021-01-30,NYI,PHI,0,0,3,2,17,28,1,1.7372,1.3599999999999999
2328,2020020127.0,2021-01-30,BOS,WSH,0,0,4,3,23,43,1,2.6534,1.6272
2329,2020020128.0,2021-01-30,DAL,CAR,0,0,4,1,26,11,1,1.4109999999999998,2.8678
2330,2020020129.0,2021-01-30,NSH,TBL,0,0,4,3,33,26,1,2.7712,2.5502
2331,2020020130.0,2021-01-30,FLA,DET,0,0,2,3,27,26,0,1.4034,1.7678
2332,2020020131.0,2021-01-30,CGY,MTL,0,0,0,2,37,33,0,2.2763999999999998,3.2536
2333,2020020132.0,2021-01-30,VAN,WPG,0,0,1,4,24,39,0,3.5878,0.845
2334,2020020133.0,2021-01-30,TOR,EDM,0,0,4,3,31,29,1,2.3376,2.5426
2335,2020020134.0,2021-01-30,COL,MIN,0,0,1,5,20,33,0,2.4096,1.3574
2336,2020020135.0,2021-01-30,STL,ANA,0,0,1,6,24,30,0,3.0552,3.0506
2337,2020020136.0,2021-01-31,NJD,BUF,1,1,3,5,33,37,0,2.9214,2.7546
2338,2020020137.0,2021-01-31,NYI,PHI,1,1,4,3,29,36,1,2.9144,2.9058
2339,2020020138.0,2021-01-31,DAL,CAR,1,1,4,3,40,29,1,2.1662,2.5098
2340,2020020139.0,2021-01-31,FLA,DET,1,1,2,3,34,30,0,2.4314,3.48
2341,2020020140.0,2021-01-31,CBJ,CHI,0,0,3,1,36,33,1,2.3138,1.6287999999999998
2342,2020020141.0,2021-01-31,OTT,EDM,1,0,8,5,31,38,1,3.0742,3.8064
2343,2020020142.0,2021-01-31,COL,MIN,1,1,4,3,33,25,1,2.9068,3.3818
2344,2020020143.0,2021-01-31,STL,ANA,1,1,1,4,26,23,0,2.8126,1.9826
2345,2020020144.0,2021-02-01,PIT,NYR,0,0,3,1,24,26,1,1.2662,2.2502
2346,2020020145.0,2021-02-01,BOS,WSH,0,0,3,5,26,33,0,2.3288,1.2398
2347,2020020146.0,2021-02-01,NSH,TBL,0,0,5,2,28,31,1,0.863,1.385
2348,2020020147.0,2021-02-01,VAN,MTL,0,0,6,2,40,29,1,1.6878,3.5678
2349,2020020148.0,2021-02-01,CGY,WPG,0,0,3,4,28,28,0,3.1882,2.2266
2350,2020020149.0,2021-02-13,VGK,SJS,0,0,1,3,25,26,0,3.3689999999999998,1.8918
2351,2020020150.0,2021-02-22,BUF,NYI,0,0,3,2,23,36,1,2.7356,2.637
2352,2020020151.0,2021-03-21,NJD,PIT,1,1,1,2,36,35,0,2.0106,1.5876
2353,2020020152.0,2021-02-02,DAL,CBJ,0,0,3,6,26,33,0,2.7212,1.4048
2354,2020020153.0,2021-02-02,CAR,CHI,0,0,3,4,33,41,0,2.28,2.5060000000000002
2355,2020020154.0,2021-02-02,ARI,STL,0,0,4,3,29,35,1,3.598,2.6462
2356,2020020155.0,2021-02-02,VAN,MTL,1,1,5,3,33,39,1,2.67,2.9002
2357,2020020156.0,2021-02-02,CGY,WPG,1,1,3,2,28,31,1,3.8924,1.94
2358,2020020157.0,2021-02-02,OTT,EDM,0,0,4,2,25,25,1,2.2276000000000002,1.0046
2359,2020020158.0,2021-02-02,MIN,COL,0,0,2,1,31,28,1,2.1948,2.4564
